REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,ZVTU0744193,20,E,18-02-23 10.34.28,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,LLRI6714444,20,E,20-02-23 09.32.28,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,NSFB0549019,20,E,20-02-23 09.56.58,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,PPSN2191061,20,E,18-02-23 03.38.05,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,IIPS6036902,20,E,19-02-23 16.18.32,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,YLRU6491483,20,E,20-02-23 00.32.55,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,EVHW5441024,20,E,20-02-23 00.43.11,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,KXMI4992380,20,E,19-02-23 07.00.36,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,DSHC4307938,20,E,21-02-23 07.07.00,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,HGDM2216830,20,E,20-02-23 02.50.04,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,KXFK4236465,20,E,22-02-23 07.24.40,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,XFYG0647638,20,E,20-02-23 00.15.16,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,HLFP8363601,20,E,20-02-23 11.07.21,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,GGIX0267069,20,E,20-02-23 12.24.50,,,,,,,,,,,,,,,
EFS34281,16-02-23 17.23.44,19-02-23 17.23.44,CVWX9746791,20,E,20-02-23 06.01.11,,,,,,,,,,,,,,,
IGOJO14327,16-02-23 17.55.44,19-02-23 17.55.44,NMQV9136688,40,L,16-02-23 23.30.56,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,FYSF9158291,20,L,18-02-23 22.45.40,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,YYRZ2433735,20,L,18-02-23 03.38.47,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,UOTP2786407,20,L,19-02-23 03.33.26,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,ABES6653767,20,L,23-02-23 00.37.31,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,DOAY5674269,20,L,18-02-23 20.39.49,,,,,,,,,,,,,,,
IGOJO14332,16-02-23 18.17.19,19-02-23 18.17.19,DTYU8395834,20,L,23-02-23 13.48.20,,,,,,,,,,,,,,,
IGOJO14333,16-02-23 18.20.54,19-02-23 18.20.54,NIWH7637911,40,L,17-02-23 11.03.20,,,,,,,,,,,,,,,
IGOJO14335,16-02-23 18.25.51,19-02-23 18.25.51,BCFL2592253,40,L,19-02-23 09.04.12,,,,,,,,,,,,,,,
EXP34729-124640,16-02-23 18.30.00,16-02-23 18.30.00,ZUJW8889496,20,L,20-02-23 04.11.15,,,,,,,,,,,,,,,
IGOJO14338,16-02-23 18.43.10,19-02-23 18.43.10,PFFQ1396920,20,L,18-02-23 23.23.47,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,YBRX0119128,20,L,20-02-23 03.47.33,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,PXVM3428692,20,L,20-02-23 03.46.23,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,PLHB2557445,20,L,20-02-23 03.43.12,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,NAVI7178588,20,L,20-02-23 03.42.37,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,MFTR2075186,20,L,20-02-23 03.41.48,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,YGXD3293266,20,L,20-02-23 03.44.02,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,XMQA8642741,20,L,20-02-23 03.44.26,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,PJTE0348470,20,L,20-02-23 03.41.59,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,TODY6613360,20,L,20-02-23 03.46.10,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,NIJX9013608,20,L,20-02-23 03.41.36,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,SVBP7269966,20,L,20-02-23 03.41.25,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,XLMC7551792,20,L,20-02-23 03.43.25,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,HTPX9863534,20,L,20-02-23 03.44.37,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,DAIK5396497,20,L,20-02-23 03.45.58,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,HRBA4715364,20,L,20-02-23 03.42.11,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,FFTA1069356,20,L,20-02-23 03.44.14,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,WDXM4822575,20,L,20-02-23 03.42.23,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,ANIF3774063,20,L,20-02-23 03.42.52,,,,,,,,,,,,,,,
EXP34590-124419,16-02-23 19.35.40,16-02-23 19.35.40,INGX7329756,20,L,20-02-23 03.43.50,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,KFZS4054678,40,L,20-02-23 07.40.35,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,MHID7130318,40,L,20-02-23 13.23.21,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,XXWW1279862,40,L,19-02-23 09.03.53,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,TIGX3695837,40,L,19-02-23 06.15.18,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,RFMJ0972644,40,L,17-02-23 17.06.38,,,,,,,,,,,,,,,
IGOJO14339,16-02-23 19.46.01,19-02-23 19.46.01,AJDO3555921,40,L,18-02-23 05.04.24,,,,,,,,,,,,,,,
IGOJO14340,16-02-23 19.51.25,19-02-23 19.51.25,QUGY0959918,40,L,21-02-23 02.14.36,,,,,,,,,,,,,,,
EXP34746-124665,16-02-23 20.05.37,16-02-23 20.05.37,CPSJ9326455,20,L,20-02-23 14.23.59,,,,,,,,,,,,,,,
MTZEFS16948,09-02-23 23.48.31,12-02-23 23.48.31,XMSO0742281,40,E,09-02-23 22.19.52,,,,,,,,,,,,,,,
MTZEFS16950,10-02-23 02.18.59,13-02-23 02.18.59,VMQC1866122,40,E,10-02-23 00.50.27,,,,,,,,,,,,,,,
EFS34023,10-02-23 07.24.43,13-02-23 07.24.43,CLKN6992366,40,E,11-02-23 03.15.51,,,,,,,,,,,,,,,
MTZEFS16963,10-02-23 09.50.18,13-02-23 09.50.18,GWBX1138058,40,E,10-02-23 08.21.18,,,,,,,,,,,,,,,
EFS34027,10-02-23 10.11.32,13-02-23 10.11.32,FOJV5025760,20,E,10-02-23 09.29.21,,,,,,,,,,,,,,,
EFS34027,10-02-23 10.11.32,13-02-23 10.11.32,LBVI7386696,20,E,10-02-23 09.29.21,,,,,,,,,,,,,,,
EFS16884-230205-412084,06-02-23 20.39.29,09-02-23 20.39.29,YBFY8929193,40,L,10-02-23 09.52.23,,,,,,,,,,,,,,,
EFS16820-229432-416214,03-02-23 02.50.01,06-02-23 02.50.01,OLKC6256804,40,L,10-02-23 20.36.19,,,,,,,,,,,,,,,
MTZEFS17082,16-02-23 05.39.19,19-02-23 05.39.19,QBEE4771185,40,E,16-02-23 04.10.06,,,,,,,,,,,,,,,
IGOJO14306,16-02-23 11.59.54,19-02-23 11.59.54,BCBU0658861,20,L,17-02-23 05.19.47,,,,,,,,,,,,,,,
IGOJO14307,16-02-23 12.03.06,19-02-23 12.03.06,VJUF8264978,20,L,17-02-23 17.48.01,,,,,,,,,,,,,,,
EFS34275,16-02-23 13.32.04,19-02-23 13.32.04,KRPM2746899,40,E,16-02-23 13.41.36,,,,,,,,,,,,,,,
EFS34275,16-02-23 13.32.04,19-02-23 13.32.04,NFFI4621713,40,E,16-02-23 21.01.04,,,,,,,,,,,,,,,
IGOJO14308,16-02-23 13.46.53,19-02-23 13.46.53,IUSI0548339,40,L,19-02-23 00.05.17,,,,,,,,,,,,,,,
IGOJO14308,16-02-23 13.46.53,19-02-23 13.46.53,JSBP2807973,40,L,21-02-23 00.14.17,,,,,,,,,,,,,,,
IGOJO14308,16-02-23 13.46.53,19-02-23 13.46.53,FMUE9450795,40,L,18-02-23 13.40.56,,,,,,,,,,,,,,,
IGOJO14308,16-02-23 13.46.53,19-02-23 13.46.53,QSGH1402414,40,L,21-02-23 18.53.36,,,,,,,,,,,,,,,
EFS16949-230912-414423,10-02-23 00.21.46,13-02-23 00.21.46,CDXY6755595,40,L,18-02-23 13.55.14,,,,,,,,,,,,,,,
MTZEFS17086,16-02-23 15.34.11,19-02-23 15.34.11,CTUE7918195,40,E,16-02-23 14.08.20,,,,,,,,,,,,,,,
EFS34278,16-02-23 15.45.26,19-02-23 15.45.26,GDTU4908077,40,E,16-02-23 17.22.59,,,,,,,,,,,,,,,
EFS16975-231031-393972,11-02-23 03.18.33,14-02-23 03.18.33,TSVX9313673,40,L,18-02-23 13.59.36,,,,,,,,,,,,,,,
EFS16996-231369-409866,12-02-23 03.36.21,15-02-23 03.36.21,NZJS4270778,40,L,18-02-23 13.56.41,,,,,,,,,,,,,,,
EFS17006-231369-411170,13-02-23 02.37.05,16-02-23 02.37.05,PPWM0028406,40,L,18-02-23 14.00.11,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,WHUW5341743,20,L,20-02-23 03.37.07,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,XDET3696128,20,L,20-02-23 03.35.23,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,LZAP0820183,20,L,20-02-23 03.36.27,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,QFXM2089045,20,L,20-02-23 03.36.15,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,TVNU3771703,20,L,20-02-23 03.36.40,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,AENO9546744,20,L,20-02-23 03.35.36,,,,,,,,,,,,,,,
EXP34628-124457,16-02-23 16.31.06,16-02-23 16.31.06,YDFQ2718198,20,L,20-02-23 03.36.00,,,,,,,,,,,,,,,
EFS34282,16-02-23 17.25.11,19-02-23 17.25.11,EMBI3783176,40,E,16-02-23 19.53.28,,,,,,,,,,,,,,,
EXP34711-124692,16-02-23 17.54.32,16-02-23 17.54.32,YHGG9414316,40,L,25-02-23 07.08.50,,,,,,,,,,,,,,,
IGOJO14334,16-02-23 18.21.44,19-02-23 18.21.44,XQQV9197883,40,L,19-02-23 19.05.50,,,,,,,,,,,,,,,
EFS33910,07-02-23 18.11.47,10-02-23 18.11.47,XYIQ6230115,20,E,24-02-23 16.30.33,,,,,,,,,,,,,,,
EFS33910,07-02-23 18.11.47,10-02-23 18.11.47,QVKB2553038,20,E,08-02-23 10.05.54,,,,,,,,,,,,,,,
EXP34404-123986,07-02-23 18.13.23,07-02-23 18.13.23,XFIW7748649,40,L,08-02-23 09.38.46,,,,,,,,,,,,,,,
EXP34399-123985,07-02-23 18.57.29,07-02-23 18.57.29,SEGK3183381,40,L,08-02-23 09.35.57,,,,,,,,,,,,,,,
EFS33912,07-02-23 19.03.00,10-02-23 19.03.00,JQVT6873301,40,E,07-02-23 21.06.37,,,,,,,,,,,,,,,
EFS33915,07-02-23 19.13.02,10-02-23 19.13.02,HTRQ6076426,20,E,08-02-23 04.31.19,,,,,,,,,,,,,,,
EFS33919,07-02-23 19.17.48,10-02-23 19.17.48,SFLW3383428,40,E,07-02-23 21.14.28,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,TBMJ5374309,40,L,11-02-23 05.35.17,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,BUHP0300038,40,L,13-02-23 03.42.38,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,AQRZ9429099,40,L,10-02-23 05.20.34,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,GJTP9916839,40,L,12-02-23 03.45.12,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,AYDQ1488777,40,L,12-02-23 03.56.15,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,QEOO8059317,40,L,13-02-23 01.54.30,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,GXJU9413642,40,L,10-02-23 05.47.49,,,,,,,,,,,,,,,
IGOJO14112,09-02-23 15.54.07,12-02-23 15.54.07,ZPKY4334651,40,L,13-02-23 01.55.20,,,,,,,,,,,,,,,
EFS33993,09-02-23 17.38.25,12-02-23 17.38.25,PIJW4416858,40,E,09-02-23 19.51.14,,,,,,,,,,,,,,,
EFS33993,09-02-23 17.38.25,12-02-23 17.38.25,FZVW3740869,40,E,09-02-23 21.12.36,,,,,,,,,,,,,,,
EFS33993,09-02-23 17.38.25,12-02-23 17.38.25,CPMM4346675,40,E,09-02-23 17.58.12,,,,,,,,,,,,,,,
EFS33993,09-02-23 17.38.25,12-02-23 17.38.25,JUUR2488469,40,E,09-02-23 23.38.16,,,,,,,,,,,,,,,
IGOJO14127,09-02-23 17.53.51,12-02-23 17.53.51,HDCF1173701,40,L,10-02-23 22.31.37,,,,,,,,,,,,,,,
IGOJO14128,09-02-23 17.58.06,12-02-23 17.58.06,KVPJ4535287,40,L,10-02-23 21.28.44,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,EMWW9400125,40,L,15-02-23 16.14.00,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,CFMU8574255,40,L,14-02-23 20.57.21,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,RBZZ8160336,40,L,14-02-23 22.05.57,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,JWFM8958645,40,L,15-02-23 01.30.00,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,NZOT5867683,40,L,15-02-23 18.20.58,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,DBVN0078606,40,L,15-02-23 03.02.00,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,BAQS9085270,40,L,15-02-23 00.23.34,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,LCIN8086923,40,L,15-02-23 10.32.59,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,TVPP4256315,40,L,14-02-23 22.10.39,,,,,,,,,,,,,,,
IGOJO03323,09-02-23 18.02.36,12-02-23 18.02.36,TSTD5045705,40,L,15-02-23 01.32.43,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,JQVJ9592093,20,E,10-02-23 05.06.33,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,YTMI0516391,20,E,10-02-23 11.39.35,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,VPHO2646492,20,E,10-02-23 01.50.27,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,VGAG1277830,20,E,10-02-23 01.50.54,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,KJPX5674416,20,E,11-02-23 12.31.43,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,VJYL1829113,20,E,10-02-23 11.39.45,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,OSKT0722023,20,E,10-02-23 01.35.07,,,,,,,,,,,,,,,
EFS34008,09-02-23 19.32.03,12-02-23 19.32.03,FNUU9522289,20,E,10-02-23 11.39.58,,,,,,,,,,,,,,,
MTZEFS16947,09-02-23 23.21.19,12-02-23 23.21.19,ESQL1301384,40,E,09-02-23 21.55.24,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,QYYU3081311,20,L,18-02-23 22.51.24,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,RJHY6635178,20,L,18-02-23 22.56.40,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,WWHF9257132,20,L,18-02-23 23.23.26,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,WWLZ1091820,20,L,17-02-23 01.46.51,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,TEVB0381771,20,L,17-02-23 01.40.23,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,HFGN4375707,20,L,17-02-23 00.59.05,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,LNWU4980061,20,L,17-02-23 21.06.11,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,QRFR1934852,20,L,20-02-23 22.15.54,,,,,,,,,,,,,,,
IGOJO14343,16-02-23 20.16.01,19-02-23 20.16.01,DPKV4435873,20,L,18-02-23 12.48.52,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,ISCR8644503,40,L,17-02-23 17.50.36,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,TGRV5041660,40,L,17-02-23 22.34.02,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,OGBW7490309,40,L,16-02-23 23.43.34,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,MJJO7643883,40,L,17-02-23 18.02.08,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,NCJP3971152,40,L,17-02-23 10.32.17,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,NWHM4109196,40,L,16-02-23 23.31.31,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,SAFO6267260,40,L,18-02-23 16.22.53,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,CCEG9154986,40,L,17-02-23 17.53.38,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,RULW4674320,40,L,16-02-23 22.08.26,,,,,,,,,,,,,,,
IGOJO14345,16-02-23 20.25.20,19-02-23 20.25.20,CXYH9991899,40,L,16-02-23 22.08.52,,,,,,,,,,,,,,,
EXP34715-124691,16-02-23 20.52.20,16-02-23 20.52.20,DEKV8491746,40,L,20-02-23 04.18.04,,,,,,,,,,,,,,,
EFS34301,16-02-23 23.11.55,19-02-23 23.11.55,HCXD5735954,20,E,17-02-23 07.20.55,,,,,,,,,,,,,,,
MTZEFS17092,16-02-23 23.23.26,19-02-23 23.23.26,OMRV1351755,40,E,16-02-23 21.55.18,,,,,,,,,,,,,,,
MTZEFS17093,17-02-23 00.06.10,20-02-23 00.06.10,YVQD6713732,40,E,16-02-23 22.39.21,,,,,,,,,,,,,,,
MTZEFS16888,07-02-23 00.40.53,10-02-23 00.40.53,MKPC4815156,40,E,06-02-23 23.12.21,,,,,,,,,,,,,,,
IGOJO14026,07-02-23 17.22.40,10-02-23 17.22.40,SFJP1164346,40,L,17-02-23 21.36.46,,,,,,,,,,,,,,,
IGOJO14026,07-02-23 17.22.40,10-02-23 17.22.40,RUFW5281728,40,L,16-02-23 00.27.14,,,,,,,,,,,,,,,
EFS16614-227391-389632,24-01-23 03.32.20,27-01-23 03.32.20,EDEG9218576,20,L,09-02-23 16.02.43,,,,,,,,,,,,,,,
IGOJO14066,08-02-23 16.57.23,11-02-23 16.57.23,TEOO1410428,40,L,09-02-23 02.16.52,,,,,,,,,,,,,,,
IGOJO14066,08-02-23 16.57.23,11-02-23 16.57.23,AARA9159912,40,L,09-02-23 01.32.54,,,,,,,,,,,,,,,
MTZEFS16967,10-02-23 14.21.16,13-02-23 14.21.16,YVZZ1666610,20,E,10-02-23 12.53.49,,,,,,,,,,,,,,,
IGOJO14157,10-02-23 15.40.17,13-02-23 15.40.17,MANY1949893,20,L,16-02-23 16.34.58,,,,,,,,,,,,,,,
IGOJO14157,10-02-23 15.40.17,13-02-23 15.40.17,FOQH1873364,20,L,23-02-23 01.25.29,,,,,,,,,,,,,,,
IGOJO14157,10-02-23 15.40.17,13-02-23 15.40.17,GJGL6970755,20,L,23-02-23 01.37.20,,,,,,,,,,,,,,,
IGOJO14157,10-02-23 15.40.17,13-02-23 15.40.17,XZMZ9038205,20,L,22-02-23 16.21.16,,,,,,,,,,,,,,,
MTZEFS16968,10-02-23 15.54.15,13-02-23 15.54.15,WKMH4598862,40,E,10-02-23 14.25.41,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,NCOF2674840,20,L,11-02-23 04.07.01,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,WKCN2206272,20,L,11-02-23 09.59.04,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,EIZH8005340,20,L,12-02-23 14.00.55,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,VFCF2747495,20,L,11-02-23 15.57.37,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,ENVL5942078,20,L,13-02-23 13.48.46,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,BQXX3923401,20,L,11-02-23 15.00.56,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,LZNI0054773,20,L,12-02-23 12.52.42,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,AKRL5619157,20,L,11-02-23 10.38.19,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,URJB4242248,20,L,12-02-23 14.01.41,,,,,,,,,,,,,,,
IGOJO14159,10-02-23 16.04.51,13-02-23 16.04.51,TVRP9464011,20,L,11-02-23 04.55.56,,,,,,,,,,,,,,,
EXP34526-124282,10-02-23 16.40.15,10-02-23 16.40.15,MUNY5997748,40,L,11-02-23 21.38.11,,,,,,,,,,,,,,,
EFS34037,10-02-23 16.50.15,13-02-23 16.50.15,OBVX7947049,20,E,10-02-23 21.00.15,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,QRPQ6931876,40,L,14-02-23 06.10.07,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,EEMC2092749,40,L,12-02-23 19.41.44,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,BIHP2406443,40,L,13-02-23 04.46.55,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,QPPB2525270,40,L,14-02-23 08.24.25,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,DRDN3178112,40,L,13-02-23 05.21.22,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,UGLO4613562,40,L,12-02-23 19.31.55,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,DWQQ5787739,40,L,13-02-23 01.55.03,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,IPVC9383504,40,L,13-02-23 05.36.05,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,EUNV7338776,40,L,12-02-23 20.14.05,,,,,,,,,,,,,,,
IGOJO14166,10-02-23 17.28.39,13-02-23 17.28.39,QGFN3538690,40,L,13-02-23 04.49.09,,,,,,,,,,,,,,,
EXP34954-125021,22-02-23 18.19.29,22-02-23 18.19.29,MSUS8875449,40,L,25-02-23 06.57.04,,,,,,,,,,,,,,,
IGOJO14529,22-02-23 18.52.03,25-02-23 18.52.03,DAFI4085241,40,L,23-02-23 03.19.54,,,,,,,,,,,,,,,
IGOJO14570,23-02-23 20.50.56,26-02-23 20.50.56,EZKS3290527,40,L,24-02-23 15.38.27,,,,,,,,,,,,,,,
MTZEFS17343,28-02-23 06.23.32,03-03-23 06.23.32,IHPD7460156,40,E,28-02-23 04.55.07,,,,,,,,,,,,,,,
EFS34741,28-02-23 12.30.20,03-03-23 12.30.20,HUZX9681284,20,E,28-02-23 16.59.14,,,,,,,,,,,,,,,
EFS34741,28-02-23 12.30.20,03-03-23 12.30.20,BNMT7842978,20,E,28-02-23 16.53.36,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,TVNS3615598,40,L,05-03-23 18.42.11,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,SHEL2876769,40,L,06-03-23 22.50.43,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,NDOL6167013,40,L,05-03-23 22.41.46,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,JTLT0540012,40,L,04-03-23 08.49.20,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,DUQL3614166,40,L,05-03-23 13.41.51,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,CCGU9177087,40,L,04-03-23 18.10.04,,,,,,,,,,,,,,,
IGOJO14743,01-03-23 22.17.38,04-03-23 22.17.38,LDVB5112153,40,L,04-03-23 06.13.47,,,,,,,,,,,,,,,
